gene,gene_id,logFC,logCPM,F,PValue,FDR
CREB3L2,ENSG00000182158,-0.00532450168701578,6.82362409066167,0.00300599308994556,0.956687663055283,0.979138550085771
TP53TG1,ENSG00000182165,0.573584621628217,1.72088137694125,10.6535582615712,0.00302561714629658,0.0353347291257989
UNC5C,ENSG00000182168,-0.379904035291997,1.19141171778532,1.27062018236111,0.269805623935108,0.496592545762627
TSEN54,ENSG00000182173,0.014639884963583,3.4438079314099,0.00744712365297217,0.931879378878379,0.966574705424894
UBA7,ENSG00000182179,0.0531737402198496,3.67281240351565,0.0911249517014189,0.765108560026426,0.881088761326763
MRPS16,ENSG00000182180,0.0953258288034691,6.88576371300191,2.64835639234963,0.115492117243911,0.302262911498822
RAD51B,ENSG00000182185,-0.00040352256134187,3.07414029111891,2.1486273500788e-05,0.996336279774372,0.998507893287393
LDOC1,ENSG00000182195,-0.861979603063956,1.88699103802542,3.87460727580413,0.0599171093016943,0.203942047957112
ARL6IP4,ENSG00000182196,-0.202403281627975,0.07438189845432,1.29542336136042,0.265238002682894,0.491578592920754
EXT1,ENSG00000182197,0.473129397049485,5.97927840713196,20.4962579994919,0.000112652606146471,0.00482159146466795
SHMT2,ENSG00000182199,0.233058242280505,6.31482492920074,11.9180564209456,0.00187992441924283,0.026538266384978
MOB2,ENSG00000182208,-0.114059365210452,4.38995505642995,1.56566012263441,0.221773785271788,0.445401912689241
HHIPL1,ENSG00000182218,-0.309084720278062,1.18364375410997,0.911737817802928,0.348286878847624,0.577349535776374
ATP6AP2,ENSG00000182220,-0.00664913749329081,7.38335390803226,0.00489710087251048,0.944735633720879,0.972907823220715
CYB5D1,ENSG00000182224,0.325563417484066,1.10481505776299,2.92900545178461,0.0986846824874707,0.275526126868644
BACE2,ENSG00000182240,0.281881375430787,5.80381925574786,4.36908601859515,0.046383877618053,0.174936897705022
UBE2E2,ENSG00000182247,-0.0671546130915171,4.58146802114294,0.440093453468984,0.512808326352174,0.71482238163582
SYNM,ENSG00000182253,-0.676879204713494,5.01827650849651,5.28320663893282,0.0300643648867955,0.135830164103782
PRR34,ENSG00000182257,-0.0661528772755489,0.935402397246833,0.112471215765859,0.739988912666775,0.866461115508324
NLRP10,ENSG00000182261,1.4417289126901,2.59729444776369,42.9182092339847,5.50081648024922e-07,0.000158079713601162
FIGN,ENSG00000182263,-0.0229244796154227,5.10866657359669,0.0303214981770485,0.863086375065305,0.931582794220199
AP1S2,ENSG00000182287,0.120570530809738,5.78345044369592,1.42789749394952,0.242694527466223,0.468337844565935
C8orf33,ENSG00000182307,-0.0151150996771961,6.08547096953807,0.0804859452296164,0.778845010412077,0.888762817947189
SPACA6P,ENSG00000182310,-0.212372823808627,3.58792638215344,1.85115982001841,0.185111034102366,0.399864680779782
ZSCAN22,ENSG00000182318,0.0868263343773222,3.41339404102204,1.20363410274732,0.282467460621491,0.508757565056705
KCNJ14,ENSG00000182324,-0.0794599246469575,0.478872794340374,0.17380229677216,0.680112762140684,0.830303040595511
FBXL6,ENSG00000182325,-0.0669925190836802,2.63875493678613,0.248399291239659,0.622316558594349,0.791773470834088
C1S,ENSG00000182326,-0.453183108721219,6.49421971338338,4.232449645097,0.0500569084660296,0.183205962896929
GLTPD2,ENSG00000182327,-0.27238819467627,0.480751344995174,1.12632274223387,0.300339781090393,0.527446617394756
KBTBD3,ENSG00000182359,-0.231499064775358,3.13124596788459,2.44106328048561,0.130062145341638,0.324261541781344
YBEY,ENSG00000182362,0.157266621035715,3.3854802350594,3.8968935679818,0.058885830643899,0.201928334232318
CLN8,ENSG00000182372,0.132601993381388,6.12641903160266,9.43963215838399,0.00486956950476906,0.0465909524615033
RP5_1142A6.8,ENSG00000182376,-0.147770932449405,0.342189719164779,0.379253312580127,0.54325757775794,0.735990764622968
PLCXD1,ENSG00000182378,0.228599423517815,3.93094552430333,1.74058452795209,0.198352597819754,0.417539353396114
NXPH4,ENSG00000182379,0.024290010333457,-0.0785095266874492,0.00762239577894469,0.931084499476165,0.966394250246367
DNM1P46,ENSG00000182397,-0.68824449001589,0.236211769285496,8.1979064716137,0.00809614090773154,0.062851517427942
TRAPPC6B,ENSG00000182400,-0.101702505898222,6.17160670660132,4.30501025390938,0.0478437224154199,0.178228940933184
PGBD4,ENSG00000182405,-0.0335954377225305,4.11544378500709,0.302151418903104,0.587140593781136,0.766716419714977
NPLOC4,ENSG00000182446,0.07015713957955,7.18687472732442,1.39600925814939,0.247889299071609,0.473899084100666
EXOC7,ENSG00000182473,0.0294311014745307,5.80381165384559,0.0994194131989627,0.754997464996301,0.874679591403461
KPNA2,ENSG00000182481,-0.0700992190613033,7.09845749852043,0.353165527517749,0.557367281887272,0.74696392119926
WASH6P,ENSG00000182484,-0.348028525356236,2.47803145583906,4.54715618290312,0.0423996907726099,0.166383375665353
CEP97,ENSG00000182504,-0.036864597221421,7.00446847179052,0.473810622789969,0.497222174994864,0.703710187771821
FES,ENSG00000182511,-0.989611357123837,0.396868710261698,5.44192989654765,0.0275701193386635,0.128939111164371
GLRX5,ENSG00000182512,0.00247646532036773,5.75374432277288,0.00234466135437266,0.961743314150487,0.980819718290481
FAM104B,ENSG00000182518,0.00538145643467144,2.95571305907279,0.00452295152168404,0.946885301766652,0.97321486786531
CAV3,ENSG00000182533,-0.572984094263722,6.90041612532668,22.4033932154464,6.51002326899144e-05,0.00351977839767664
MXRA7,ENSG00000182534,0.199079289070281,8.67822049149884,3.70065239270319,0.0651967799326262,0.214914334177745
LIMK2,ENSG00000182541,0.221116175601674,5.3058455157298,2.89553787646877,0.100532655356235,0.278559232549568
MFSD5,ENSG00000182544,0.252972376969548,4.86054770429288,17.747132289568,0.000259563228697463,0.00823895668526286
ADI1,ENSG00000182551,-0.0716029081724742,6.75006544799456,0.508397004012719,0.482066539118931,0.690572976147494
RWDD4,ENSG00000182552,-0.0847336299450503,3.76392375009178,0.455074146636412,0.505779031151753,0.709695871333609
SATB1,ENSG00000182568,-0.919385116284814,3.94563567944899,28.1305856751902,1.42598650497379e-05,0.0014165679521323
NXPH3,ENSG00000182575,-0.164023978156419,0.300751434758153,0.326177191136515,0.572731603633262,0.757452409667377
CSF1R,ENSG00000182578,0.248502675795672,0.931483394071354,1.44058872853226,0.240665646769963,0.466517978013613
EPHB3,ENSG00000182580,-0.504899336696885,3.02050186894376,8.61172346353623,0.00681667551404407,0.0564594745483846
ACTL10,ENSG00000182584,-0.344396917870043,1.34040447954291,4.59660104180605,0.0413752548574165,0.163881854890574
C2orf82,ENSG00000182600,0.061120935281825,0.425432619291738,0.096954598891538,0.757952039276529,0.875895603050207
TRAK1,ENSG00000182606,-0.193132114418974,6.07458707964695,2.19131702661235,0.150620534659207,0.353807657899667
TSPAN10,ENSG00000182612,0.189604851195266,2.3152145995236,1.73131446258752,0.199514652033455,0.418725781843295
SKA2,ENSG00000182628,0.186428093007174,6.19220675461746,5.8738958033508,0.0224838165141062,0.114641749919954
NDN,ENSG00000182636,-3.11750920235057,4.74054423370605,12.6070032855369,0.00200252715812686,0.0274737165863048
LINC01006,ENSG00000182648,-0.377149103017522,2.97924252647107,5.66678738807542,0.0247548676277436,0.121051377919562
NTM,ENSG00000182667,1.15927829650928,5.93727581839189,20.6498074739297,0.000118454591603073,0.00499028728447189
TTC3,ENSG00000182670,0.0556651509928844,8.72206825301798,1.33841461471002,0.257637699602695,0.483997217785261
BRICD5,ENSG00000182685,-0.469858901283624,1.96974071347527,9.35192172617557,0.00504384494131822,0.0474404422212941
IGIP,ENSG00000182700,-0.0773425033076516,4.79273471952775,0.658337816479773,0.424376465934944,0.642171176896197
TSKU,ENSG00000182704,0.402895946062828,4.37902556397948,8.1084802628396,0.0084057594127823,0.0642936721625026
ANXA2,ENSG00000182718,0.501898031092012,10.5029990779788,9.77853544524172,0.0042552411356782,0.0432831129913933
HOXB4,ENSG00000182742,0.0859610793855693,4.04504987321202,0.599589387149497,0.445589691350665,0.660971048290742
PAQR7,ENSG00000182749,0.383188470690279,5.16363569835525,21.0588116494815,9.5591330967078e-05,0.00438276720584954
PAPPA,ENSG00000182752,0.8358218007148,3.46669345133049,3.7582934030183,0.0637704036178669,0.212050531626253
NGRN,ENSG00000182768,0.116421234294108,6.25425185974327,5.42173129737005,0.0277752043913881,0.129448700918218
RPS17,ENSG00000182774,0.170358009133792,7.1617759509746,4.77705649455646,0.0378639048137208,0.156041951387249
TMEM198B,ENSG00000182796,-0.0961018367527852,3.90660439765334,0.358038587984062,0.554678615006369,0.744928762234773
CRIP2,ENSG00000182809,-0.263926002068238,5.7371067376809,2.57672942253391,0.120548216669604,0.3093577500979
DDX28,ENSG00000182810,-0.0835910334344002,4.00921154295385,0.578579862276484,0.453585739413683,0.667158171161071
ACBD3,ENSG00000182827,0.193834695346,7.15892448787779,10.1193733008475,0.00372144264613485,0.040144654048043
C16orf72,ENSG00000182831,0.099302825545143,7.9958219783744,3.45131721711024,0.0743478389332985,0.233141031167882
RRP7BP,ENSG00000182841,0.0135947072225693,2.27875343592612,0.00410459462034004,0.949397696102503,0.974624333673663
ALG12,ENSG00000182858,0.0347876290245774,3.6837670402037,0.114427843530043,0.737824130653953,0.865122312175888
COL18A1,ENSG00000182871,-0.69859954187151,6.37270071723713,14.0670462068172,0.000901791878841991,0.0171580541098381
RBM10,ENSG00000182872,0.113022726230779,4.92422881799772,3.33888415210293,0.118709037232338,0.306889082117273
GLUD2,ENSG00000182890,0.00964221245241376,6.38783416669451,0.00691533147306084,0.934350606732654,0.967662289346071
RPL35A,ENSG00000182899,0.192754837259707,7.16414691778778,12.0574689247281,0.00178588950878245,0.025845611389241
SLC25A18,ENSG00000182902,-0.00554593745808504,0.639772899477783,0.000850589533887958,0.981824089074874,0.991206551675646
ZNF721,ENSG00000182903,0.0727648070374742,5.28951874708404,0.528552694601936,0.473590930059127,0.684347520051066
TCEAL7,ENSG00000182916,-0.128753732149357,5.72656339975896,1.13323624590023,0.296691525209328,0.523766642737353
C11orf54,ENSG00000182919,-0.177716998525953,5.34129964162507,2.41156240391518,0.132306208974046,0.327456762804189
CEP63,ENSG00000182923,-0.238674506088764,4.62956383060606,9.98243077928226,0.00392661824102633,0.0413554105712282
SRPR,ENSG00000182934,0.0443438419888375,5.52804960320157,0.234251895056849,0.632365234073971,0.798482048799718
EWSR1,ENSG00000182944,-0.124968143069257,7.69601152285029,4.76735993208421,0.0380439072275596,0.156500445960705
HMGN4,ENSG00000182952,0.0830779535866217,6.49185523679031,0.989505428600359,0.328861354659683,0.558443155063656
SPATA13,ENSG00000182957,-0.0212005446165608,4.71956277988728,0.0941900511725866,0.761315495380369,0.878641634873296
GJC1,ENSG00000182963,0.352333375732614,6.04512710709467,7.15450456427924,0.0126687600645763,0.0822753655041267
CNOT10,ENSG00000182973,0.09974566799663,4.29277085284483,1.35962481879443,0.253991406918944,0.480637249335845
MTA1,ENSG00000182979,-0.212056416474297,4.54464721008947,3.64489461112863,0.0671268293174974,0.218643507607769
ZNF662,ENSG00000182983,-0.106357064896902,1.29342901349116,0.0252647678489259,0.874969169091871,0.93724932541454
ZNF320,ENSG00000182986,0.539587664317507,5.08769994511791,16.8576286099202,0.000344251823765998,0.00970235481587777
C12orf60,ENSG00000182993,0.060006279395067,2.20513694019752,0.219957708266656,0.642908242945803,0.805600120978495
PYCR1,ENSG00000183010,0.251024488787763,4.14283964757028,1.68264418294184,0.205865270081202,0.426821668566964
NAA38,ENSG00000183011,0.0672480068143581,4.17060971375349,0.627298353694064,0.435381937143394,0.651972493177987
AP2A2,ENSG00000183020,-0.00993500747097788,5.22484057510556,0.0275237780084156,0.869492780600377,0.934531978775253
SLC8A1,ENSG00000183023,0.481013331537156,7.43358545468537,6.83018160444399,0.0147723503900225,0.0895747682089796
ABAT,ENSG00000183044,0.314855987465122,4.10441071609795,1.90701364834152,0.179092342350696,0.392928843278766
SLC25A10,ENSG00000183048,0.054197949271549,2.1997092514456,0.224330603763719,0.63963919474689,0.803192381481094
CAMK1D,ENSG00000183049,-0.00635713275454221,2.44514023240726,0.000906993253805433,0.976199982770295,0.988813702492052
LYSMD4,ENSG00000183060,-0.128881834977536,3.34798523557666,0.795694744941171,0.380413335264182,0.604373354705593
AFMID,ENSG00000183077,-0.0509514513940179,4.72668752402763,0.294615563116292,0.591814785711305,0.769515086264018
GAS6,ENSG00000183087,0.802422884197136,7.83144653156313,13.7224986022671,0.00102824030242398,0.0183307715836949
NEB,ENSG00000183091,-3.60849538734669,5.96716767852563,8.58274369226446,0.00714144789156964,0.0579855302315995
GPC6,ENSG00000183098,-0.050359751721272,7.18782818279258,0.0734882286325034,0.788490252285542,0.893410803965673
CEP57L1,ENSG00000183137,-0.0942474841080554,5.36914549946713,1.48581890664477,0.233607603055333,0.458636959371656
RABIF,ENSG00000183155,0.219542667971798,3.54915418937575,5.08271496741193,0.0326477082698423,0.142346130909394
TMEM119,ENSG00000183160,-0.679062460330828,1.34254278245397,1.49102891083375,0.233217985605848,0.45813867452319
FANCF,ENSG00000183161,0.352607606560449,4.04825200579476,6.8680709437507,0.0143461597306504,0.0880933095574237
RP11_49C9.2,ENSG00000183171,-0.124069456443444,0.723145347299708,0.576689174984032,0.640536385729999,0.803879907631044
SMDT1,ENSG00000183172,-0.0305108644312607,2.16918251485261,0.068423371967108,0.795669012540242,0.897504830644853
CHST6,ENSG00000183196,0.249205572086812,-0.123202713330548,0.6603086144898,0.42369231596224,0.641558189761039
HSP90AB3P,ENSG00000183199,-0.0729375026786769,7.12532286271135,0.905160809506815,0.350000281963668,0.579182985875713
RUVBL2,ENSG00000183207,-0.0362073399729662,4.98915755671411,0.176085379049634,0.67814217563926,0.829281309465244
GDPGP1,ENSG00000183208,-0.120596895339496,2.57204352463396,0.856216891302646,0.363150997511791,0.58865723236878
LINC01547,ENSG00000183250,0.908175256819666,2.90880635488568,22.6690597732798,6.04232765350804e-05,0.00341313256326159
PTTG1IP,ENSG00000183255,0.587702480934475,9.94209673236153,26.4695072379913,2.17526404086901e-05,0.00175032621048525
DDX41,ENSG00000183258,0.397291556299609,5.64389400872051,15.2882394180982,0.000575781741331108,0.0134645642395143
DAZAP2,ENSG00000183283,0.0309263443932812,7.17446105564737,0.230097285086042,0.635387623934482,0.800289037487486
CCBE1,ENSG00000183287,0.560733379259416,8.49398951416364,5.38075888989417,0.0286617902012622,0.132354143388497
sep_15,ENSG00000183291,0.0930915337514198,7.61467075897319,1.36356400661174,0.253321530432267,0.479894454296229
ZNF623,ENSG00000183309,-0.0405538359971697,6.24420726576978,1.2292403800547,0.27751729308865,0.504350807751823
CCDC125,ENSG00000183323,-0.408162422016239,1.29744447682642,2.03461754650339,0.165430218778269,0.374492686847472
BCOR,ENSG00000183337,0.127418814560597,5.54676295398726,1.72255181211802,0.200620809319705,0.420131775145033
JRKL,ENSG00000183340,0.232189238740318,5.10768954663085,5.5724181157057,0.0258727297386047,0.12436840730655
KIAA2026,ENSG00000183354,-0.169525462427985,6.05630905823288,10.1994847384178,0.00360683810996312,0.0394594464334715
FHL3,ENSG00000183386,-0.0794303225954572,4.14562223529034,0.412278285130628,0.526332179039581,0.724449517386587
C19orf71,ENSG00000183397,-0.11000636252636,2.44203039553216,0.754306144094533,0.392915211522078,0.615469024527296
CCDC159,ENSG00000183401,-0.243081236941947,0.248552053058262,1.35180497718099,0.255327961919797,0.482041970116154
NPIPA1,ENSG00000183426,-0.114262244140561,1.88711501127063,0.327485364010421,0.571967559397978,0.75695863605504
SF3A3,ENSG00000183431,0.102152661798044,6.29358895014726,2.67629922788122,0.113677492191621,0.299729420556728
OR7E38P,ENSG00000183444,0.153398701052624,2.193052948707,1.27027156107972,0.269819500413124,0.496592545762627
RP11_958N24.1,ENSG00000183458,-0.0127867344662271,1.52532931674484,0.00242193327641467,0.961118539743612,0.980493227264276
ASB7,ENSG00000183475,-0.0874641467972194,5.21853080472723,2.13663275314046,0.155576893556295,0.360400021304369
EP400,ENSG00000183495,-0.218223551388416,4.892033868657,2.11085556829881,0.15806093299844,0.363797853939344
MEX3B,ENSG00000183496,0.0899883461432005,4.62647018263838,0.416458927477027,0.524258638457293,0.723017762335523
COA5,ENSG00000183513,-0.130626811614564,5.18520433326199,2.50802679378075,0.125132091188572,0.317026250550644
UTP11L,ENSG00000183520,-0.0762311403085622,5.76352855202075,0.263129310307324,0.612278037405778,0.783756797325102
PSMG1,ENSG00000183527,0.0282099376680713,4.54309728265991,0.142123999238828,0.709181065988308,0.847279205267249
PRR14L,ENSG00000183530,0.0462509623387486,6.9413530091216,0.484942432730582,0.492256335033857,0.699394392598835
ACSM5,ENSG00000183549,0.931916655614542,2.98236430670835,1.84813805529637,0.186125400844059,0.401409283809091
CTC_343N3.1,ENSG00000183562,-0.443614252678148,1.70938660055282,11.4071013034607,0.00277759608835097,0.0335858729664362
SERHL2,ENSG00000183569,-0.106927972530377,0.552402236941208,0.201711318030223,0.656995150308322,0.813998225722675
PCBP3,ENSG00000183570,-0.616344041610299,2.49338348715624,5.39584303544225,0.0281524625486306,0.130714823945503
SETD3,ENSG00000183576,-0.182547147624541,6.01024095385996,3.27968060489024,0.0814957051108415,0.246141836471771
TNFAIP8L3,ENSG00000183578,0.354568802995808,6.87354297667716,3.4389891021788,0.0752272438685281,0.23489174147773
ZNRF3,ENSG00000183579,-0.218575618937518,4.53144329224018,2.80327229140009,0.105837751547518,0.2873223575665
FBXL7,ENSG00000183580,-0.15839242168071,4.11152170967297,1.03710665672448,0.317704561082749,0.546416533237649
TANGO2,ENSG00000183597,-0.0148397403760039,3.83994477908533,0.0338070568443442,0.855517730131726,0.928249813064635
HIST2H3D,ENSG00000183598,0.263488192007793,3.67416494720953,0.896577132788652,0.352525518895299,0.580588616837711
SMG1P5,ENSG00000183604,-0.208244925481275,1.79840530328287,1.14888233599197,0.293449442374259,0.519868106134847
SFXN4,ENSG00000183605,-0.34618498520907,2.67351857018304,3.30797089291722,0.0802654274203994,0.243903233284835
MRPL54,ENSG00000183617,0.132692456868177,3.90079099700987,2.48195876556792,0.127024799398486,0.3197575624464
ZNF438,ENSG00000183621,-0.480918971742192,4.20588162186586,24.2979770069783,3.86097460027923e-05,0.0026206338766898
HMCES,ENSG00000183624,-0.292275583110317,4.91978613602538,15.4580759915549,0.000544041523866193,0.0129900003613927
ZNF530,ENSG00000183647,0.178501593889308,3.68721572536271,7.43616879229506,0.011193275778941,0.076848714637584
NDUFB1,ENSG00000183648,-0.0612570280069258,4.28752838646902,0.397101691177481,0.533987219682211,0.730177273034737
KLHL25,ENSG00000183655,-0.104281723319696,3.34875407871845,1.27460313708144,0.269023195653948,0.495977808186388
TRMT12,ENSG00000183665,0.030809239448314,5.1992002330954,0.320926494493741,0.575819014481286,0.758918000167467
GUSBP1,ENSG00000183666,-0.0572377677061159,2.79551552299555,0.245366942178407,0.624439674073938,0.792766462201948
GPR1,ENSG00000183671,0.286635864033345,4.29958230074264,3.7062192072864,0.0650075557415975,0.21468635225724
ALYREF,ENSG00000183684,0.14249403383178,5.12950008845959,3.72756614371033,0.0642876743063633,0.213227852970384
FAM101B,ENSG00000183688,-0.0589528604630205,5.84625431006577,0.187752466705898,0.66832392438953,0.82277669179932
NOG,ENSG00000183691,1.17065904576021,6.34713253451699,17.2498316732325,0.000328547280348003,0.00945851767914205
UPP1,ENSG00000183696,0.207652546835946,2.00431978070441,0.464359187349927,0.501546519644599,0.707024188913851
TRIM52,ENSG00000183718,-0.247689756842034,4.6466666237095,11.4837715948101,0.00220894991148643,0.0290192905514703
LHFP,ENSG00000183722,0.401008638127547,5.70426111448769,18.4995781621047,0.000205408429210419,0.00715434146455451
CMTM4,ENSG00000183723,-0.226082541954311,5.82283391321031,2.89940219401066,0.100365362437372,0.278383277784321
TMEM50A,ENSG00000183726,0.0635321534467211,7.43924425647598,0.837118674495196,0.368474001962411,0.593578790148257
TBK1,ENSG00000183735,0.0163201493346763,5.54384397869847,0.11135913061402,0.741228685839846,0.867392105812896
CBX6,ENSG00000183741,0.0287935982818804,6.67950776525321,0.181675593132971,0.673380043503055,0.825527922609482
TBL3,ENSG00000183751,-0.160570578930127,4.07425533778209,2.52565716067132,0.123870723621169,0.315319765143225
KREMEN1,ENSG00000183762,-0.543629738233165,5.54263512078848,6.26521364860598,0.0190814034796546,0.103847489414299
TRAIP,ENSG00000183763,0.0163648686743756,2.72339837849312,0.0156840172310788,0.901282212006207,0.95166309997595
CHEK2,ENSG00000183765,-0.170572671822771,3.40477326721831,1.46994284437381,0.236054791029015,0.461415006926994
FOXL2,ENSG00000183770,-0.870882619138145,1.77957248637881,2.25760692624295,0.145317246925807,0.346094980458175
KCTD16,ENSG00000183775,0.915333331989623,2.34473160072695,22.6664994836251,6.04665805523845e-05,0.00341313256326159
B3GALT5,ENSG00000183778,-0.860335719170776,3.27427493922507,18.370924211197,0.00021372766952051,0.0072451162144629
ZNF703,ENSG00000183779,-0.00734176992550068,2.63108970241246,0.00271717924466057,0.958818851323565,0.979699795196834
NPIPA5,ENSG00000183793,-0.280335318291284,0.632498110550336,0.864259870010629,0.360942204584927,0.587227073262444
EMILIN3,ENSG00000183798,0.441076879666788,0.321882124061813,3.54317047917511,0.07081703802098,0.225974883582723
RBM12B,ENSG00000183808,0.0212757763772127,5.98132491428521,0.14076154320187,0.710511699857669,0.847861840857887
LIN9,ENSG00000183814,-0.0877716216303586,3.50578104209752,0.498943427755296,0.486130131667047,0.693554273840229
BTBD9,ENSG00000183826,0.286185587222126,5.00632983923161,28.7152636837999,1.23299529127293e-05,0.00129362302748176
NUDT14,ENSG00000183828,-0.102761034042514,2.52287548389724,0.0464802146210126,0.83103076071754,0.917772305258534
MAATS1,ENSG00000183833,-0.670198444832136,1.8057384155311,9.86264508097422,0.00411619111396293,0.0425450109137218
GPR39,ENSG00000183840,0.18004133726112,0.322087827178531,0.344441343078642,0.562244490431571,0.750389831192177
